student_id,enrolled_courses,video_watch_mins,avg_quiz_score,days_active,completion_status
STU_05232,"Deep Learning, Python Programming, Data Science, Machine Learning",209,41.6,13,0
STU_05233,"Web Development, Python Programming, Machine Learning, Cloud Computing, Cyber Security",1715,71.8,42,1
STU_05234,"Web Development, Artificial Intelligence, Cyber Security",1613,83.8,63,0
STU_05235,"Python Programming, Web Development, Blockchain",480,81.3,75,1
STU_05236,"Web Development, Deep Learning, Data Visualization, Machine Learning",344,69.3,1,0
STU_05237,"Data Visualization, Cloud Computing, Cyber Security, Python Programming",1375,74.8,39,1
STU_05238,"Web Development, Cloud Computing",290,63.3,12,0
STU_05239,"Web Development, Data Science",678,41.9,10,0
STU_05240,Deep Learning,747,64.2,40,1
STU_05241,"Artificial Intelligence, Machine Learning, Data Visualization",807,100.0,35,1
STU_05242,Blockchain,1259,97.6,55,1
STU_05243,"Data Visualization, Cloud Computing",1403,84.8,42,1
STU_05244,"Artificial Intelligence, Cyber Security, Python Programming, Data Visualization",1294,88.5,46,1
STU_05245,"Deep Learning, Artificial Intelligence",1415,92.4,66,1
STU_05246,"Machine Learning, Cyber Security",1196,83.0,29,1
STU_05247,"Data Visualization, Web Development, Deep Learning, Python Programming, Machine Learning",1886,85.1,30,1
STU_05248,"Data Visualization, Machine Learning",348,50.2,4,0
STU_05249,Data Science,1006,71.5,21,1
STU_05250,"Deep Learning, Cyber Security, Machine Learning",1269,96.9,28,0
STU_05251,"Web Development, Python Programming",331,62.9,13,0
STU_05252,"Machine Learning, Data Visualization",1927,90.3,21,1
STU_05253,"Cyber Security, Python Programming, Data Visualization",1220,80.2,41,1
STU_05254,"Data Visualization, Artificial Intelligence, Deep Learning, Machine Learning",268,46.4,1,0
STU_05255,"Machine Learning, Blockchain",235,87.2,9,0
STU_05256,"Data Science, Data Visualization, Cloud Computing",1294,85.6,19,1
STU_05257,"Artificial Intelligence, Cyber Security, Machine Learning",249,24.5,13,0
STU_05258,"Web Development, Cloud Computing, Artificial Intelligence",152,45.0,2,0
STU_05259,Artificial Intelligence,1424,77.9,25,1
STU_05260,"Artificial Intelligence, Blockchain",1339,79.8,53,1
STU_05261,"Artificial Intelligence, Machine Learning",407,83.8,14,0
STU_05262,"Deep Learning, Blockchain",286,44.6,12,0
STU_05263,"Cyber Security, Blockchain, Cloud Computing",281,71.1,14,0
STU_05264,Artificial Intelligence,1370,89.6,48,1
STU_05265,"Deep Learning, Machine Learning, Web Development",1127,83.0,37,1
STU_05266,"Data Science, Python Programming, Machine Learning",257,38.0,1,0
STU_05267,"Python Programming, Data Visualization, Deep Learning, Machine Learning",1159,85.6,36,1
STU_05268,"Data Visualization, Cyber Security, Artificial Intelligence",1173,56.2,34,1
STU_05269,"Data Science, Cyber Security, Web Development",1432,100.0,43,1
STU_05270,"Deep Learning, Artificial Intelligence, Blockchain, Cyber Security",403,71.3,8,0
STU_05271,"Data Visualization, Cyber Security",1498,73.2,34,1
STU_05272,"Cyber Security, Blockchain",193,65.7,11,0
STU_05273,"Data Science, Cloud Computing, Blockchain",1250,97.7,16,1
STU_05274,"Python Programming, Cloud Computing",1382,100.0,38,1
STU_05275,"Python Programming, Data Visualization",1389,93.0,59,1
STU_05276,"Data Visualization, Deep Learning, Web Development, Cloud Computing",792,98.8,50,1
STU_05277,"Python Programming, Data Visualization",1016,86.2,50,1
STU_05278,"Data Visualization, Cyber Security",413,32.6,6,1
STU_05279,"Deep Learning, Python Programming, Cyber Security, Machine Learning",575,40.6,19,0
STU_05280,"Cloud Computing, Data Science, Machine Learning, Cyber Security",1152,79.1,29,1
STU_05281,"Deep Learning, Python Programming, Machine Learning",1167,88.8,68,1
STU_05282,"Cyber Security, Web Development",842,100.0,48,1
STU_05283,Python Programming,463,70.4,3,0
STU_05284,"Cyber Security, Web Development, Data Science, Blockchain",208,83.1,5,0
STU_05285,Python Programming,1575,81.6,67,1
STU_05286,"Web Development, Blockchain",59,65.9,9,0
STU_05287,"Blockchain, Data Science, Artificial Intelligence",275,47.9,3,0
STU_05288,Data Science,1704,58.3,28,1
STU_05289,"Cloud Computing, Deep Learning, Machine Learning",926,77.9,32,1
STU_05290,"Data Visualization, Cyber Security, Python Programming",140,23.9,8,0
STU_05291,"Artificial Intelligence, Data Science",1283,84.2,54,1
STU_05292,"Blockchain, Data Visualization, Artificial Intelligence",216,66.8,15,0
STU_05293,"Data Science, Web Development",58,60.4,13,1
STU_05294,"Python Programming, Blockchain",423,29.0,1,1
STU_05295,"Data Science, Data Visualization, Cloud Computing",1658,88.7,37,1
STU_05296,"Artificial Intelligence, Web Development, Blockchain",1318,80.7,57,1
STU_05297,"Web Development, Data Visualization",236,67.1,4,0
STU_05298,"Data Science, Blockchain, Data Visualization, Artificial Intelligence",1404,56.1,62,1
STU_05299,"Artificial Intelligence, Data Visualization",230,83.0,6,0
STU_05300,"Cloud Computing, Web Development, Data Visualization",1161,71.8,57,1
STU_05301,"Python Programming, Blockchain, Deep Learning, Artificial Intelligence, Machine Learning",1553,98.3,52,0
STU_05302,"Artificial Intelligence, Data Science",287,28.8,13,0
STU_05303,"Machine Learning, Artificial Intelligence, Deep Learning",258,74.8,15,0
STU_05304,"Python Programming, Machine Learning, Blockchain",713,79.5,37,1
STU_05305,"Machine Learning, Cyber Security, Deep Learning, Data Visualization, Cloud Computing",678,99.2,46,1
STU_05306,"Python Programming, Blockchain",1623,80.4,25,1
STU_05307,"Blockchain, Web Development, Python Programming, Data Science",113,63.4,2,0
STU_05308,Cloud Computing,516,81.1,13,0
STU_05309,"Deep Learning, Data Visualization, Blockchain",300,89.1,21,0
STU_05310,"Deep Learning, Artificial Intelligence, Machine Learning",348,69.9,18,0
STU_05311,"Cyber Security, Cloud Computing",995,76.8,46,1
STU_05312,"Python Programming, Artificial Intelligence, Web Development",1259,80.2,40,0
STU_05313,"Data Visualization, Blockchain, Deep Learning, Artificial Intelligence, Machine Learning",262,76.0,15,0
STU_05314,"Cyber Security, Blockchain, Cloud Computing",171,37.7,4,1
STU_05315,"Web Development, Python Programming",25,55.3,1,0
STU_05316,"Machine Learning, Data Visualization, Artificial Intelligence",940,100.0,61,1
STU_05317,"Machine Learning, Web Development",253,47.3,10,1
STU_05318,"Data Visualization, Blockchain, Web Development, Python Programming, Cyber Security",1003,88.5,33,1
STU_05319,"Data Visualization, Cyber Security, Deep Learning, Machine Learning",1020,82.3,57,1
STU_05320,"Artificial Intelligence, Data Science, Data Visualization",272,58.9,18,1
STU_05321,"Deep Learning, Python Programming, Web Development, Cloud Computing, Machine Learning",125,52.5,7,0
STU_05322,Blockchain,416,59.2,5,0
STU_05323,"Deep Learning, Cyber Security, Data Science, Machine Learning",432,41.0,17,1
STU_05324,"Artificial Intelligence, Blockchain, Data Science",363,42.1,4,0
STU_05325,"Data Science, Machine Learning",905,84.3,43,1
STU_05326,"Cyber Security, Deep Learning, Python Programming, Machine Learning",140,57.6,16,0
STU_05327,"Data Visualization, Web Development",835,80.4,50,1
STU_05328,"Artificial Intelligence, Python Programming",1063,91.7,59,1
STU_05329,"Python Programming, Data Science",330,90.3,64,1
STU_05330,"Data Science, Cyber Security, Web Development, Artificial Intelligence, Data Visualization",507,82.9,39,1
STU_05331,"Artificial Intelligence, Cloud Computing",301,88.7,11,0
STU_05332,"Python Programming, Data Science",267,76.9,8,1
STU_05333,Deep Learning,1302,92.7,31,1
STU_05334,"Python Programming, Blockchain",1212,78.1,40,1
STU_05335,"Python Programming, Blockchain, Cyber Security, Machine Learning",938,90.4,6,1
STU_05336,"Cyber Security, Artificial Intelligence",643,80.1,45,1
STU_05337,"Data Science, Cyber Security, Blockchain",1640,84.4,36,1
STU_05338,Machine Learning,398,30.4,8,0
STU_05339,"Cloud Computing, Data Science",153,36.9,19,0
STU_05340,"Cyber Security, Blockchain",928,83.6,37,1
STU_05341,"Web Development, Python Programming, Blockchain, Artificial Intelligence",1362,85.0,18,1
STU_05342,"Python Programming, Data Science",1208,88.5,73,1
STU_05343,"Artificial Intelligence, Cloud Computing, Blockchain",1446,94.3,9,1
STU_05344,"Python Programming, Deep Learning, Cyber Security",1411,74.5,50,1
STU_05345,"Cyber Security, Machine Learning",836,71.7,38,1
STU_05346,"Data Visualization, Machine Learning, Cyber Security, Python Programming",139,49.2,3,0
STU_05347,"Data Visualization, Deep Learning",1026,78.9,45,1
STU_05348,Cloud Computing,318,43.5,7,0
STU_05349,Data Visualization,1193,99.4,23,1
STU_05350,"Cloud Computing, Web Development, Python Programming",469,42.1,4,0
STU_05351,"Data Science, Web Development, Cloud Computing",1305,74.5,62,1
STU_05352,"Data Visualization, Deep Learning, Artificial Intelligence",719,86.4,59,1
STU_05353,"Data Science, Web Development, Machine Learning, Cloud Computing",374,46.8,4,0
STU_05354,"Web Development, Python Programming",1639,89.0,63,1
STU_05355,"Cloud Computing, Cyber Security",1579,82.8,35,1
STU_05356,"Machine Learning, Deep Learning, Cyber Security, Data Visualization",1122,69.2,27,1
STU_05357,"Deep Learning, Python Programming",272,58.9,14,0
STU_05358,Data Science,1293,81.8,62,0
STU_05359,"Python Programming, Data Science, Data Visualization",519,40.7,8,0
STU_05360,"Artificial Intelligence, Cloud Computing",1316,80.0,53,1
STU_05361,"Web Development, Cyber Security, Artificial Intelligence, Machine Learning",10,54.4,3,0
STU_05362,"Artificial Intelligence, Deep Learning, Machine Learning",490,41.5,15,0
STU_05363,"Cloud Computing, Data Visualization",1359,90.4,96,0
STU_05364,"Cloud Computing, Data Visualization, Artificial Intelligence",1107,58.4,49,1
STU_05365,"Data Visualization, Web Development, Cloud Computing, Deep Learning, Machine Learning",1285,74.1,50,0
STU_05366,"Artificial Intelligence, Machine Learning, Cyber Security, Deep Learning",405,36.5,5,0
STU_05367,"Data Visualization, Deep Learning, Data Science, Web Development, Machine Learning",532,43.2,12,0
STU_05368,"Cloud Computing, Data Science, Cyber Security",1019,84.6,18,1
STU_05369,"Python Programming, Web Development, Data Science",75,58.3,5,0
STU_05370,"Python Programming, Machine Learning",458,85.0,8,0
STU_05371,"Python Programming, Deep Learning, Machine Learning, Cloud Computing",255,39.4,18,0
STU_05372,"Cloud Computing, Artificial Intelligence",1064,86.2,63,1
STU_05373,"Machine Learning, Data Visualization, Artificial Intelligence, Deep Learning",304,42.6,12,0
STU_05374,Artificial Intelligence,1621,84.1,20,1
STU_05375,"Data Visualization, Artificial Intelligence, Web Development",1033,98.8,66,1
STU_05376,"Artificial Intelligence, Python Programming",10,45.7,7,0
STU_05377,"Python Programming, Web Development",1304,98.2,51,1
STU_05378,"Artificial Intelligence, Machine Learning, Cyber Security, Cloud Computing",298,42.7,13,0
STU_05379,"Cloud Computing, Blockchain, Python Programming",363,23.2,17,0
STU_05380,"Artificial Intelligence, Deep Learning, Cloud Computing, Machine Learning",1659,79.7,48,1
STU_05381,"Data Science, Python Programming",823,95.1,33,1
STU_05382,"Cloud Computing, Artificial Intelligence",1087,100.0,48,1
STU_05383,Machine Learning,264,67.4,7,0
STU_05384,"Data Science, Blockchain",941,75.9,50,0
STU_05385,"Machine Learning, Data Science, Blockchain, Deep Learning",1199,100.0,53,1
STU_05386,"Deep Learning, Cloud Computing",833,89.8,27,1
STU_05387,"Cyber Security, Python Programming, Deep Learning, Web Development, Machine Learning",332,68.6,10,0
STU_05388,"Machine Learning, Python Programming, Deep Learning",1200,93.3,42,1
STU_05389,"Artificial Intelligence, Python Programming",1276,77.3,41,1
STU_05390,"Artificial Intelligence, Cyber Security",966,87.2,45,1
STU_05391,"Data Science, Machine Learning",914,81.8,67,1
STU_05392,"Cloud Computing, Data Science",1412,91.5,24,1
STU_05393,"Cyber Security, Data Visualization, Deep Learning",1098,73.2,49,1
STU_05394,"Cyber Security, Data Visualization, Web Development, Deep Learning",1187,90.3,49,1
STU_05395,"Data Science, Blockchain, Artificial Intelligence",1690,82.1,26,1
STU_05396,"Blockchain, Web Development",1294,73.6,31,1
STU_05397,"Python Programming, Machine Learning",1550,85.5,55,1
STU_05398,"Data Science, Cyber Security, Data Visualization, Machine Learning",1353,67.0,30,1
STU_05399,Data Visualization,987,99.0,43,1
STU_05400,"Blockchain, Python Programming, Artificial Intelligence, Cyber Security",1379,75.2,29,0
STU_05401,"Data Visualization, Deep Learning, Data Science, Machine Learning",1201,86.2,40,1
STU_05402,"Blockchain, Python Programming",1615,74.8,32,1
STU_05403,"Artificial Intelligence, Deep Learning, Machine Learning, Cyber Security, Data Science",145,27.5,12,0
STU_05404,"Cyber Security, Data Science, Data Visualization",279,67.1,13,0
STU_05405,Cyber Security,293,33.4,4,0
STU_05406,"Artificial Intelligence, Blockchain, Deep Learning",668,96.4,40,1
STU_05407,Machine Learning,1769,90.8,46,1
STU_05408,"Cloud Computing, Machine Learning, Cyber Security, Python Programming",730,72.7,45,1
STU_05409,"Deep Learning, Cyber Security, Artificial Intelligence, Machine Learning",1087,85.7,38,1
STU_05410,"Deep Learning, Data Visualization, Machine Learning",207,67.6,8,0
STU_05411,"Machine Learning, Web Development, Cloud Computing",1222,95.6,43,0
STU_05412,"Deep Learning, Python Programming, Blockchain, Web Development",168,39.5,2,0
STU_05413,"Data Science, Blockchain",1080,79.2,30,1
STU_05414,"Cyber Security, Deep Learning, Web Development",1667,100.0,70,1
STU_05415,"Data Science, Artificial Intelligence",234,55.3,19,0
STU_05416,"Data Science, Deep Learning",39,42.6,6,0
STU_05417,Python Programming,1028,63.9,64,1
STU_05418,"Python Programming, Data Visualization, Deep Learning, Machine Learning",1597,88.5,51,1
STU_05419,"Artificial Intelligence, Data Visualization, Web Development, Blockchain, Python Programming",1374,71.6,49,0
STU_05420,"Data Science, Python Programming, Blockchain, Data Visualization, Artificial Intelligence",1459,83.6,31,0
STU_05421,"Data Science, Cloud Computing, Web Development, Artificial Intelligence, Deep Learning",511,44.4,9,0
STU_05422,Web Development,1387,79.5,49,1
STU_05423,Cloud Computing,1360,90.2,39,1
STU_05424,"Deep Learning, Cyber Security, Machine Learning",990,91.0,45,1
STU_05425,"Cloud Computing, Data Visualization",1233,100.0,42,1
STU_05426,"Deep Learning, Data Visualization",1380,93.8,38,1
STU_05427,"Data Visualization, Blockchain",1390,64.1,55,1
STU_05428,"Deep Learning, Cloud Computing, Blockchain",70,78.0,7,0
STU_05429,Machine Learning,84,51.2,14,0
STU_05430,"Blockchain, Web Development",800,64.1,65,1
STU_05431,"Blockchain, Artificial Intelligence",1246,79.3,35,1
STU_05432,"Blockchain, Artificial Intelligence",1532,79.5,54,1
STU_05433,Artificial Intelligence,1865,85.2,68,1
STU_05434,Blockchain,1419,69.9,38,1
STU_05435,"Data Visualization, Cyber Security, Artificial Intelligence",1084,91.6,41,1
STU_05436,Cloud Computing,1081,89.2,15,1
STU_05437,"Python Programming, Cyber Security, Blockchain, Data Science, Cloud Computing",793,80.1,39,1
STU_05438,"Web Development, Cloud Computing",243,55.1,10,0
STU_05439,"Data Visualization, Blockchain, Artificial Intelligence",1614,74.7,14,1
STU_05440,"Cloud Computing, Artificial Intelligence",1098,83.0,51,1
STU_05441,"Web Development, Deep Learning",199,51.4,7,0
STU_05442,"Cloud Computing, Deep Learning, Python Programming, Machine Learning",1049,98.7,38,1
STU_05443,"Blockchain, Cloud Computing, Data Visualization",1281,71.6,56,1
STU_05444,"Python Programming, Web Development, Cyber Security",502,41.2,14,0
STU_05445,"Web Development, Artificial Intelligence, Python Programming",1391,80.1,78,1
STU_05446,"Cyber Security, Data Science, Deep Learning, Machine Learning",1109,88.0,52,1
STU_05447,Python Programming,351,70.3,13,1
STU_05448,"Machine Learning, Data Visualization",328,56.2,1,0
STU_05449,"Deep Learning, Machine Learning, Web Development",611,42.7,20,0
STU_05450,"Python Programming, Cloud Computing, Deep Learning, Web Development",916,90.6,31,0
STU_05451,"Artificial Intelligence, Deep Learning, Web Development",13,46.4,4,0
STU_05452,"Cloud Computing, Artificial Intelligence",785,100.0,44,1
STU_05453,"Web Development, Deep Learning, Artificial Intelligence, Machine Learning",1685,74.3,30,1
STU_05454,Machine Learning,457,59.7,13,0
STU_05455,"Web Development, Python Programming, Cloud Computing",1546,87.2,38,1
STU_05456,"Deep Learning, Data Science, Cyber Security",410,51.8,5,0
STU_05457,"Data Visualization, Data Science, Deep Learning, Python Programming",1049,83.9,27,1
STU_05458,"Blockchain, Artificial Intelligence",1399,64.5,64,1
STU_05459,"Deep Learning, Cloud Computing, Web Development",243,68.0,13,0
